Sensors' Acquisition [Hz]: Acc@26.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
09:58:52.488,,-18,-23,1062
09:58:52.526,,-18,-23,1062
09:58:52.564,,-17,-24,1062
09:58:52.602,,-18,-23,1062
09:58:52.640,,-18,-23,1062
09:58:52.678,,-18,-23,1063
09:58:52.716,,-18,-23,1062
09:58:52.754,,-17,-23,1063
09:58:52.792,,-18,-23,1062
09:58:52.830,,-18,-24,1062
09:58:52.868,,-17,-23,1062
09:58:52.906,,-18,-23,1062
09:58:52.944,,-17,-23,1062
09:58:52.982,,-18,-23,1063
09:58:53.020,,-18,-23,1063
09:58:53.058,,-17,-23,1062
09:58:53.096,,-18,-23,1062
09:58:53.134,,-18,-23,1062
09:58:53.172,,-18,-23,1062
09:58:53.210,,-18,-23,1062
09:58:53.248,,-18,-23,1062
09:58:53.286,,-17,-23,1063
09:58:53.324,,-18,-23,1062
09:58:53.362,,-18,-23,1063
09:58:53.400,,-17,-23,1063
09:58:53.438,,-18,-23,1062
09:58:53.476,,-17,-23,1062
09:58:53.514,,-17,-23,1063
09:58:53.552,,-17,-23,1063
09:58:53.590,,-18,-23,1062
09:58:53.628,,-18,-23,1063
09:58:53.666,,-18,-23,1063
09:58:53.704,,-17,-23,1062
09:58:53.742,,-18,-23,1063
09:58:53.780,,-17,-23,1062
09:58:53.818,,-18,-24,1062
09:58:53.856,,-18,-23,1062
09:58:53.894,,-18,-23,1062
09:58:53.932,,-17,-23,1062
09:58:53.970,,-17,-23,1062
09:58:54.008,,-18,-23,1063
09:58:54.046,,-18,-23,1062
09:58:54.084,,-19,-23,1063
09:58:54.122,,-18,-23,1062
09:58:54.160,,-18,-23,1062
09:58:54.198,,-18,-23,1062
09:58:54.236,,-18,-23,1062
09:58:54.274,,-18,-24,1062
09:58:54.312,,-18,-23,1062
09:58:54.350,,-18,-23,1062
09:58:54.388,,-18,-23,1063
09:58:54.426,,-18,-23,1063
09:58:54.464,,-17,-23,1062
09:58:54.502,,-18,-24,1062
09:58:54.540,,-18,-23,1062
09:58:54.578,,-18,-23,1061
09:58:54.616,,-18,-23,1062
09:58:54.654,,-17,-23,1062
09:58:54.692,,-18,-23,1062
09:58:54.730,,-18,-23,1062
09:58:54.768,,-18,-23,1062
09:58:54.806,,-17,-23,1062
09:58:54.844,,-17,-23,1062
09:58:54.882,,-18,-23,1062
09:58:54.920,,-18,-23,1062
09:58:54.958,,-18,-23,1063
09:58:54.996,,-18,-23,1062
09:58:55.034,,-18,-23,1062
09:58:55.072,,-17,-24,1062
09:58:55.110,,-18,-23,1062
09:58:55.148,,-18,-23,1062
09:58:55.186,,-18,-23,1062
09:58:55.224,,-18,-23,1062
09:58:55.262,,-18,-23,1062
09:58:55.300,,-18,-23,1062
09:58:55.338,,-18,-23,1062
09:58:55.376,,-17,-23,1062
09:58:55.414,,-18,-23,1062
09:58:55.452,,-18,-23,1062
09:58:55.490,,-18,-23,1062
09:58:55.528,,-18,-23,1061
09:58:55.566,,-18,-23,1062
09:58:55.604,,-17,-23,1061
09:58:55.642,,-18,-23,1062
09:58:55.680,,-18,-23,1063
09:58:55.718,,-18,-23,1061
09:58:55.756,,-18,-23,1062
09:58:55.794,,-18,-24,1062
09:58:55.832,,-18,-23,1062
09:58:55.870,,-19,-23,1062
09:58:55.908,,-18,-23,1062
09:58:55.946,,-18,-23,1062
09:58:55.984,,-18,-23,1062
09:58:56.022,,-18,-23,1062
09:58:56.060,,-17,-23,1062
09:58:56.098,,-18,-23,1062
09:58:56.136,,-18,-23,1063
09:58:56.174,,-18,-23,1062
09:58:56.212,,-17,-24,1062
09:58:56.250,,-17,-23,1062
09:58:56.377,,-18,-23,1062
09:58:56.378,,-18,-23,1062
09:58:56.380,,-18,-23,1062
09:58:56.402,,-18,-23,1062
09:58:56.440,,-17,-23,1062
09:58:56.478,,-17,-24,1062
09:58:56.516,,-18,-23,1062
09:58:56.554,,-18,-23,1062
09:58:56.592,,-18,-23,1063
09:58:56.630,,-17,-23,1062
09:58:56.668,,-18,-23,1062
09:58:56.706,,-18,-23,1063
09:58:56.744,,-18,-23,1063
09:58:56.782,,-17,-23,1062
09:58:56.820,,-18,-23,1063
09:58:56.858,,-18,-23,1063
09:58:56.896,,-18,-24,1062
09:58:56.934,,-17,-23,1062
09:58:56.972,,-18,-23,1062
09:58:57.010,,-18,-23,1063
09:58:57.048,,-17,-23,1063
09:58:57.086,,-18,-23,1062
09:58:57.124,,-17,-23,1062
09:58:57.162,,-18,-23,1062
09:58:57.200,,-18,-23,1063
09:58:57.238,,-18,-23,1063
09:58:57.276,,-18,-23,1062
09:58:57.314,,-18,-23,1062
09:58:57.352,,-18,-23,1063
09:58:57.390,,-17,-23,1063
09:58:57.428,,-18,-23,1062
09:58:57.466,,-17,-23,1062
09:58:57.504,,-18,-23,1063
09:58:57.542,,-18,-24,1062
09:58:57.580,,-18,-23,1062
09:58:57.618,,-17,-23,1062
09:58:57.656,,-18,-23,1063
09:58:57.694,,-18,-23,1062
09:58:57.732,,-18,-23,1063
09:58:57.770,,-18,-23,1063
09:58:57.808,,-18,-23,1062
09:58:57.846,,-18,-24,1062
09:58:57.884,,-18,-23,1062
09:58:57.922,,-18,-23,1063
09:58:57.960,,-18,-23,1062
09:58:57.998,,-18,-23,1063
09:58:58.036,,-18,-23,1062
09:58:58.074,,-18,-23,1062
09:58:58.112,,-18,-23,1062
09:58:58.150,,-18,-23,1062
09:58:58.188,,-18,-23,1062
09:58:58.226,,-17,-23,1062
09:58:58.264,,-18,-23,1062
09:58:58.302,,-18,-23,1062
09:58:58.340,,-18,-23,1062
09:58:58.378,,-18,-23,1062
09:58:58.416,,-17,-23,1062
09:58:58.454,,-18,-24,1062
09:58:58.492,,-18,-24,1062
09:58:58.530,,-17,-23,1061
09:58:58.568,,-18,-23,1062
09:58:58.606,,-18,-23,1062
09:58:58.644,,-18,-23,1062
09:58:58.682,,-18,-23,1062
09:58:58.720,,-18,-23,1062
09:58:58.758,,-18,-23,1062
09:58:58.796,,-18,-23,1062
09:58:58.834,,-18,-24,1062
09:58:58.872,,-18,-23,1062
09:58:58.910,,-18,-23,1062
09:58:58.948,,-18,-23,1062
09:58:58.986,,-18,-23,1062
09:58:59.024,,-18,-23,1062
09:58:59.062,,-18,-23,1062
09:58:59.100,,-17,-23,1061
09:58:59.138,,-18,-23,1062
09:58:59.176,,-18,-23,1061
09:58:59.214,,-18,-23,1062
09:58:59.252,,-18,-24,1062
09:58:59.290,,-17,-23,1062
09:58:59.328,,-17,-24,1061
09:58:59.366,,-18,-23,1061
09:58:59.404,,-18,-24,1062
09:58:59.442,,-17,-23,1062
09:58:59.480,,-18,-23,1062
09:58:59.518,,-18,-23,1062
09:58:59.556,,-18,-23,1062
09:58:59.594,,-18,-23,1062
09:58:59.632,,-18,-23,1062
09:58:59.670,,-18,-24,1062
09:58:59.708,,-17,-23,1061
09:58:59.746,,-18,-23,1062
09:58:59.784,,-18,-23,1062
09:58:59.822,,-17,-23,1062
09:58:59.860,,-17,-23,1062
09:58:59.898,,-18,-23,1062
09:58:59.936,,-17,-23,1061
09:58:59.974,,-18,-23,1062
09:59:00.012,,-18,-23,1061
09:59:00.050,,-18,-23,1062
09:59:00.088,,-17,-23,1060
09:59:00.126,,-19,-23,1064
09:59:00.164,,-18,-23,1062
09:59:00.202,,-17,-23,1062
09:59:00.239,,-18,-23,1060
09:59:00.277,,-17,-24,1062
09:59:00.315,,-18,-23,1062
09:59:00.353,,-17,-23,1062
09:59:00.391,,-18,-23,1062
09:59:00.429,,-18,-24,1062
09:59:00.467,,-18,-24,1062
09:59:00.505,,-18,-23,1062
09:59:00.543,,-18,-23,1062
09:59:00.581,,-17,-23,1062
09:59:00.619,,-18,-23,1062
09:59:00.657,,-18,-23,1062
09:59:00.695,,-18,-23,1062
09:59:00.733,,-18,-23,1062
09:59:00.771,,-18,-23,1062
09:59:00.809,,-18,-24,1063
09:59:00.847,,-17,-24,1062
09:59:00.885,,-18,-24,1062
09:59:00.923,,-18,-23,1062
09:59:00.961,,-18,-23,1062
09:59:00.999,,-18,-23,1062
09:59:01.037,,-18,-24,1062
09:59:01.075,,-18,-23,1062
09:59:01.113,,-18,-22,1063
09:59:01.151,,-18,-24,1062
09:59:01.189,,-18,-23,1062
